%possmiley33333333333333	positive
%possmileyanke	positive
%possmileyguten	negative
%possmileylg	positive
%possmileysie	positive
spellyournamewithrammsteinsongs	negative
spiegelbrille	positive
spiegelfotos	positive
spiiieeeellll	negative
spitzenstoff	negative
spliff	positive
splittern	positive
spn	negative
spok	positive
spongbob	negative
spongebozz	positive
sprachmemo	negative
sprachs	negative
sprechstimme	positive
springbrunnen	negative
stachelschwein	negative
stadessen	positive
stallgemeinschaft	negative
standhaft.	positive
standst	positive
stangentanz	negative
stanze|stanzen	negative
starbucksverkäufer	negative
staskowiak	positive
staub.	negative
staubfänger	negative
stehenlassen	negative
steiinoptik	positive
stengel	positive
sterben	positive
sternchenverteiler	positive
stiefdad	positive
stiefelabsatz	negative
stilikonen	negative
stillkissen	positive
stimmfang	positive
stimmungsschwankung	negative
stockschirme	negative
stoffhose	negative
stotterst	negative
straciatella	positive
strassenband	positive
streitlustig	negative
strickliese	positive
strick|stricken	negative
stubenrocker	negative
stuie	negative
sturmmaske	positive
stute.	positive
styla	positive
störrisch	negative
suffie	negative
suhlen	negative
superfan	negative
surferboys	positive
surp	negative
surreal	negative
sushi.	negative
suspektesten	positive
svend	positive
svene	negative
swaghetti	positive
sweeett	positive
sweetdesire	positive
swiet	positive
sächsilüüte	negative
sänger	negative
südländisch	negative
süffig	negative
süse	positive
süz	negative
süüüsss	positive
tabaluga	positive
tabby	positive
tachchen	positive
tafelwerk	negative
taff	positive
tagebart	negative
tagesrhythmus	negative
tagsforlikes	negative
tammara29	negative
tanu	negative
tanzst	positive
tanzstudenten	positive
tanztraining	positive
tapezierarbeit	positive
tarnklamotte	positive
taschenaschenbecher	positive
taschenuhr	negative
tattop	negative
tauchbecken	negative
taxifahrer	negative
teamtea	positive
teebaumöl	positive
teeglas	positive
teeniefreundin	positive
teenygirl	positive
teier	negative
teigfladen	negative
telefoieren	positive
tenimyu	positive
tennie	positive
teppat	positive
teppich.	positive
terrassentür	negative
textnachrichten	positive
thailänderin	negative
theaterpädagogin	positive
thefaculty	negative
thehidden	negative
theredcubetv	negative
thermalbad	positive
thommy	positive
timberlands	positive
tischgebet	negative
tittenava	negative
tittenmassage	positive
tobsuchtsanfall	positive
tockner	negative
tollige	positive
tonstudio	negative
torchwood	positive
totknuddeln	positive
totkrank	positive
tourgeschenk	negative
trainingsanzug	positive
trainingspartnerin	negative
trannen	positive
trashig	negative
trashiger	negative
trashnight	negative
trashtazmani	negative
traumschuhe	positive
trebs	positive
trekkingtour	positive
tret	negative
trocknen	positive
trocknungsgerät	negative
trolololol	positive
trotzdem.	positive
troya	positive
troztem	negative
trulle	positive
trz.	negative
trüb	negative
tschuldige	positive
tschüüüs	negative
tute|tuten	negative
tvtotal	negative
twink	positive
twitterabstinent	negative
twitterbar	positive
twitterrunde	negative
tws	negative
typie	negative
tzz	negative
tölen	positive
türramen	positive
ubd	positive
ukelele	positive
ullmann	positive
umarmt	negative
umgekleidet	negative
umgerannt	positive
umschnalldildos	positive
unaktiv	negative
unangenehm	negative
unbescholte	positive
unbeschreiblich.	negative
uneigennützig	positive
uneinsichtig	positive
unerfreulich	negative
unfallambulanz	positive
unfollowen	negative
ungelogen	negative
ungeziefer	negative
ungezogen	positive
unglücklich	negative
ungünstig	negative
unikat	negative
universalmedizin	positive
unkpomplizierte	negative
unrecht	negative
unterholz	positive
unterhöschen	negative
unterlegen	negative
unvollkommenheit	negative
unwiderstehli	positive
unwissend	negative
urinieren	positive
urlaubsende	negative
urlaubsort	positive
urlaubsziel	negative
uuuuunglaublich	negative
vaginas	negative
valldemossa	positive
vanilleschote	positive
vanillezucker	negative
vegetarierin	positive
velut	positive
vendola	negative
verabscheuen	negative
verbittern	positive
verblichen	positive
verdirb	positive
verdorben	negative
verführun	negative
verhauen	positive
verhült	negative
verkauffe	positive
verkopfter	positive
verliehrt	negative
vernunftbegabt	negative
vernüftigen	positive
verpartnern	positive
verpennen	negative
verrücktesachenmachenwennmanverliebtist	negative
verschisse	positive
verschwörungstweet	positive
versicherungstyp	positive
verslein	positive
versprechs	positive
verstöre	negative
vertilg	positive
vertrauensvoll	negative
verweilen	positive
verwöhnprogramm	negative
verzehrst	negative
verzichte.	negative
verziehn	positive
verziere	negative
veräppelt	negative
videooo	negative
videowunsch	positive
viedo	negative
vieeeeele	positive
vieeeele	negative
vika	positive
visagistic	positive
vladimir	negative
vogelnest	positive
voher	positive
vollblut	negative
vollgeil	positive
vollgewichst	negative
vollkommen	positive
vollstopfen	positive
volltrottel	positive
vorahnung	negative
vorbeiziehen	positive
vorglühen	positive
vorhut	negative
vorkochen	positive
vornehmt	negative
vortanzen	negative
voyeur	negative
vr100	negative
vreni	negative
waaaaah	positive
waaaah	positive
wackelpudding	positive
waffenschein	negative
wahlkabinen.	positive
walther	negative
wannebe	positive
warlander	negative
waschbecken	negative
waschsalon	positive
wassern	positive
waxing	negative
we	positive
webcamfotos	positive
webdesignerin	negative
wecker	positive
weger	positive
weggeboxt	positive
weggefeiert	negative
weggehn	negative
weibsbild	negative
weinende	negative
weinkeller	positive
weintest	negative
weissbauch	positive
weissesr	negative
weiteer	negative
weitergepennt	positive
weiterschicken	positive
wellensitische	positive
welpenfotos	negative
wennigstens	positive
wenn’s	negative
werbayernmünchenmag	positive
werbebude	positive
werbegeschenk	negative
werdest	positive
wertschätzt	negative
wetterunabhängig	positive
wettr	negative
wgds	positive
whatsappnachrichten	negative
whatwhat	positive
whoa	negative
wichtig	positive
wichtiig	positive
wickeltuch	positive
widerlich	negative
widerspenstig	positive
widerwärtig	negative
wievielt	negative
wigwam	negative
wild.	positive
wilden.	negative
wintermüde	negative
winzermeister	negative
winzigkeit	negative
wirsch	negative
wixe	negative
wneig	negative
wochenede	positive
wochenendeende	positive
woggy	positive
wohaa	positive
wohns	negative
wohnug	negative
woistolivia	negative
wolke.	positive
wolkenfreier	negative
wollt.	positive
wolten	positive
wommy	positive
wonderwall	negative
woodkid	negative
wordpressseite	negative
wortgewandtheit	negative
wulli	positive
wundercreme	negative
wunderherrlichen	positive
wunderschöner	negative
wundeschön	negative
wundeschöner	positive
wunschhalsband	positive
wunschoutfit	negative
wunschsongs	negative
wää	positive
wäääh	positive
wünderschönen	positive
wünscg	negative
wünsh	positive
würschtel	negative
x215cm	negative
x3333	positive
x333333	negative
yagma	positive
yeahhhhhhhh	positive
ylva	positive
yongguks	positive
yuppies	negative
yuri	negative
yüäär	positive
zackzack	negative
zahnstange	negative
zahnärzten	positive
zayns	negative
zazabrooklyn	positive
zdz	positive
zehensocken	positive
zeichentrickfigur	positive
zelten	positive
zerfickt	negative
zerst	positive
zerteil	positive
zeuch	negative
zickende	positive
ziegenbärtchen	negative
zigarettenrauch	positive
zigarreten	positive
zimmerboy	negative
zimmerwand	positive
zimt.	negative
zitronencreme	positive
zmüed	negative
zockst	positive
zombieaugen	negative
zubeißen	negative
zuckst	positive
zudröhnen	negative
zugekniffen	negative
zuha	negative
zulenken	positive
zupfer	negative
zureiten	positive
zurennt	negative
zurückgrüßen	positive
zusammen.	negative
zusammenschmeisst	positive
zuspamt	positive
zuvergessen	negative
zuverlässi	negative
zvväggg	negative
zweitwohnung	positive
zweizimmerwohnung	negative
zwergdackelwelpen	positive
zwick	negative
zwiebelmett	negative
zwitschernd	positive
zwulf	positive
zwängen	positive
zämme	positive
zürichsee	negative
°°	negative
ält	negative
ärmellos	negative
äähh	positive
çay	positive
übel	negative
überfliegst	negative
überfressen	positive
überlegen	positive
überlegs	positive
übernacht	positive
überra	negative
überragend	positive
ütendorf	negative
ړײ	negative
‘digga’	negative
♥lich	positive
♥♡♥♡	negative
❄⛄	negative
🎀	positive
👗	positive
💇	positive
